Frequency,Query Word,Option A,Option B,Option C,Option D
'Rarely Occuring', 'mApanam', 'saMKyAnam', 'mAnam', 'pramARam', 'utpannam'
'Not occuring', 'klIbatA', 'klIbatvam', 'klEbyam', 'nirvIryatA', 'miSraRam'
'Not occuring', 'klIbatA', 'klIbatvam', 'klEbyam', 'nirvIryatA', 'modakakAraH'
'Rarely Occuring', 'navInatA', 'nUtanatvam', 'navatvam', 'pratyagratA', 'vyavaDiH'
'Rarely Occuring', 'nartakaH', 'nawaH', 'powagalaH', 'cAraRaH', 'layaM'
'Frequently Occuring', 'nalikA', 'nalI', 'muralI', 'picCorA', 'patrAYjanam'
'Not occuring', 'mattatA', 'madaH', 'kzIyatA', 'unmAdaH', 'nirviRRa'
'Not occuring', 'snApaya', 'upasnApaya', 'avasnApaya', 'saMsnApaya', 'nimnaBUH'
'Rarely Occuring', 'klIba', 'napuMsaka', 'pOruzahIna', 'purazatvahIna', 'kuSala'
'Rarely Occuring', 'nAmANkanam', 'nAmaliKanam', 'nAmAropaRam', 'nAmABileKanam', 'anurakz'
'Not occuring', 'nirRI', 'niSci', 'sADaya', 'sidDIkf', 'lU'
'Rarely Occuring', 'durbalatA', 'durbalatvam', 'dOrbalya', 'balahInatA', 'anyatara'
'Not occuring', 'nirvivAda', 'avivAdita', 'vivAdahIna', 'avivAdAspada', 'aByAp'
'Frequently Occuring', 'ucCvAsaH', 'recakaH', 'SuzmaH', 'recanam', 'apratyASita'
'Frequently Occuring', 'fju', 'Arjavam', 'akuwilatA', 'ajihmatA', 'DiHkf'
'Rarely Occuring', 'vivAsaH', 'udvAsaH', 'pravAsanam', 'vivAsanam', 'garA'
'Rarely Occuring', 'SiKigrIvam', 'SiKikaRWam', 'kfzRaH', 'vitunnakaH', 'apasmAraH'
'Not occuring', 'prakzal', 'kzal', 'DAv', 'nij', 'yogya'
'Frequently Occuring', 'jaWare', 'jF', 'udare', 'jF', 'aDyavaso'
'Frequently Occuring', 'tfRam', 'abdaH', 'kacCAntaruhA', 'kASakaH', 'abADya'
'Not occuring', 'patrAcAraH', 'patravinimayaH', 'patrasaMvAdaH', 'pAtanikA', 'nAdaH'
'Frequently Occuring', 'mArgadarSakaH', 'paTadarSakaH', 'upadeSakaH', 'nirdeSakaH', 'mastizkam'
'Not occuring', 'padmasarovaram', 'kamalasarovaram', 'padmasaraH', 'kamalasaraH', 'sandarBaH'
'Rarely Occuring', 'udAratA', 'udAraBAvaH', 'OdAryam', 'dAnaSIlatvam', 'SukaH'
'Frequently Occuring', 'DA', 'pariDA', 'DAraya', 'AcCAdaya', 'anaDigata'
'Frequently Occuring', 'pAcanam', 'jIrRiH', 'pariRatiH', 'pAkaH', 'SyAmakaRWaH'
'Not occuring', 'pApaGna', 'kalmaSaGna', 'enaGna', 'aGaGna', 'gostanI'
'Frequently Occuring', 'sImA', 'maryAdA', 'AGAwaH', 'avaDiH', 'sTita'
'Not occuring', 'nOkApawaH', 'vAtavasanam', 'vAyuvasanam', 'nOkAvasanam', 'ezaRam'
'Frequently Occuring', 'pAlaya', 'paripAlaya', 'Bf', 'pozaya', 'DarmADikaraRam'
'Not occuring', 'pAdAsanam', 'upaDAnam', 'AsAdaH', 'caraRopaDAnam', 'nard'
'Not occuring', 'pezaya', 'ApIqaya', 'kzodaya', 'KaRqaya', 'anyadine'
'Rarely Occuring', 'vidrAvaya', 'vilAlaya', 'vilApaya', 'vilAyaya', 'jIvaH'
'Frequently Occuring', 'pittalam', 'ArakUwaH', 'rItiH', 'patikAveram', 'tulasAriRI'
'Rarely Occuring', 'pratyAgamanam', 'pratyAvfttiH', 'punarAgamanam', 'punarAgamaH', 'KyAtaH'
'Frequently Occuring', 'pfcCA', 'pfcCanam', 'marSanam', 'paripfcCA', 'pakzIkaH'
'Not occuring', 'potaBaNgaH', 'pravahaRaBaNgaH', 'yAnaBaNgaH', 'vahanaBaNgaH', 'nirvivAdita'
'Rarely Occuring', 'garvaH', 'aBimAnaH', 'aBimAnatA', 'mAnaH', 'krUraH'
'Rarely Occuring', 'vidIrRa', 'avadArita', 'vidArita', 'avadIrRa', 'atiTi'
'Rarely Occuring', 'sPawI', 'tuvarI', 'sOrAzwrI', 'sPAwikI', 'sajIvatA'
'Not occuring', 'pratyAgam', 'pratigam', 'pratiyA', 'pratyAyA', 'picCam'
'Frequently Occuring', 'vanDyA', 'aprajA', 'aprasUta', 'aPala', 'DyE'
'Rarely Occuring', 'pihita', 'avarudDa', 'uparudDa', 'kapAwita', 'kopaH'
'Frequently Occuring', 'protsAhanam', 'ASvAsanam', 'uttejanam', 'DEryavarDanam', 'kuddAlaH'
'Frequently Occuring', 'haWAt', 'balAt', 'prasaBam', 'sahasA', 'mfgatfzRikA'
'Rarely Occuring', 'nidrAyAM', 'jalp', 'nidrAyAM', 'pralap', 'nalinam'
'Frequently Occuring', 'kaPaH', 'SlezmA', 'SlezmakaH', 'kledanaH', 'grahaRam'
'Not occuring', 'sru', 'prasru', 'parisru', 'syand', 'anavaguRWitA'
'Not occuring', 'vinizpizwaH', 'pizwIkftaH', 'cUrRIkftaH', 'pizwam', 'vipruz'
'Frequently Occuring', 'pUrtiH', 'ApUraRam', 'aBipUraRam', 'pratipUraRam', 'SizwiH'
'Not occuring', 'palAy', 'apayA', 'dru', 'pradru', 'KiKiH'
'Not occuring', 'BiRqaH', 'BiRqA', 'BiRqAkzupaH', 'BiRqakaH', 'banDUkaH'
'Rarely Occuring', 'BIrutA', 'kAtaratA', 'kAtaryam', 'kApuruzatvam', 'mayuH'
'Rarely Occuring', 'BUmaDyareKA', 'nirakzaH', 'vizuvadvfttam', 'vyakzaH', 'SatAvarI'
'Not occuring', 'Barjaya', 'Bfjjaya', 'nizwApaya', 'pariBarjaya', 'BOtaprAya'
'Not occuring', 'BIzaRatvam', 'BImatA', 'rOdrIBAvaH', 'vikarAlatA', 'gAQasOhfdam'
'Not occuring', 'apasmfti', 'nazwasmfti', 'pramatta', 'smftihIna', 'kzaRaH'
'Frequently Occuring', 'vidUzakaH', 'vEhAsikaH', 'parihAsayitA', 'prahAsI', 'sitetaraH'
'Frequently Occuring', 'sAmarTyam', 'SaktiH', 'balam', 'praBAvaH', 'kftavidya'
'Rarely Occuring', 'kuSika', 'kekara', 'gokulika', 'wagara', 'lAsyam'
'Rarely Occuring', 'yAcaya', 'Bikzaya', 'arTaya', 'prArTaya', 'aBizyand'
'Rarely Occuring', 'DIvaraH', 'DIvA', 'SAkunikaH', 'SAkunI', 'vad'
'Frequently Occuring', 'maYjizWA', 'vikasA', 'jiNgI', 'samaNgA', 'jaGanyaH'
'Rarely Occuring', 'kuwIraH', 'kuwIram', 'kuwI', 'kuwiH', 'mArgAt'
'Not occuring', 'manTAnadaRqaH', 'vESAKaH', 'manTaH', 'manTAnaH', 'prativizRukaH'
'Frequently Occuring', 'mADuryam', 'maDuratA', 'maDutvam', 'maDuratvam', 'sarotsavaH'
'Rarely Occuring', 'EcCika', 'svECCika', 'svacCanda', 'kAmya', 'antarDA'
'Rarely Occuring', 'Samaya', 'praSamaya', 'upaSamaya', 'prasAdaya', 'SirastrARam'
'Rarely Occuring', 'mfgatfzRA', 'mfgatfzRikA', 'marIcikA', 'mfgajalam', 'eqakaH'
'Rarely Occuring', 'GAtaya', 'vyApAdaya', 'mAraya', 'jiGAMsaya', 'sarit'
'Not occuring', 'aBiparigrahaRam', 'samavalambanam', 'samanvAraBaRam', 'sampariraBaRam', 'mAtulAnI'
'Frequently Occuring', 'malayaH', 'malayaparvataH', 'malayagiriH', 'malayAcalaH', 'utpAtaya'
'Not occuring', 'mazikUpI', 'maziGawI', 'maziprasUH', 'mazimaRiH', 'arvatI'
'Rarely Occuring', 'masUraH', 'masuraH', 'maNgalyakaH', 'vrIhikAYcanaH', 'vEBavam'
'Frequently Occuring', 'mahASayaH', 'mahAnuBAvaH', 'SizwaH', 'sADujanaH', 'mucukundaH'
'Not occuring', 'sammfj', 'saMmfj', 'parimfj', 'nirRij', 'arjunI'
'Rarely Occuring', 'mAtulAnI', 'mAtulA', 'mAtulI', 'mAtulapatnI', 'aDogata'
'Frequently Occuring', 'mAlatI', 'sumanA', 'jAtiH', 'sumanAH', 'saMdigDa'
'Frequently Occuring', 'svAminI', 'aDizWAtrI', 'SAsitrI', 'ISvarI', 'matiBraMSaH'
'Not occuring', 'kzamita', 'mfzwa', 'soQa', 'kzanta', 'vIRA'
'Not occuring', 'upamuKam', 'kftrimamuKam', 'CadmamuKam', 'CadmAsyam', 'indrasenaH'
'Frequently Occuring', 'kukkuwI', 'kukkuwavaDUH', 'kukkuwapakziRI', 'grAmyakukkuwI', 'caturaka'
'Not occuring', 'Cid', 'kfnt', 'lU', 'vraSc', 'santrAsaH'
'Frequently Occuring', 'meTikA', 'meTinI', 'meTI', 'dIpanI', 'liKitam'
'Rarely Occuring', 'meTinI', 'meTI', 'dIpanI', 'bahuputrikA', 'camasaM'
'Not occuring', 'rAjaparivAraH', 'rAjakulam', 'rAjavaMSaH', 'nfpAnvayaH', 'gulI'
'Frequently Occuring', 'yakzaH', 'guhyakamAtram', 'guhyakeSvaraH', 'indragfham', 'puruzapaSuH'
'Not occuring', 'yajYamaRqapaH', 'yajYavAwaH', 'yajYasTAnam', 'yajYIyaSAlA', 'CAyAtmA'
'Frequently Occuring', 'yaTecCam', 'yaTezwam', 'icCAnusAram', 'yaTAvAYCitam', 'manorama'
'Not occuring', 'apahAraya', 'saMgrAhaya', 'samAlABaya', 'apanAyaya', 'nivAsasTAnam'
'Not occuring', 'juqa़vA~', 'joqa़vA~', 'juqa़vA', 'sahajAta', 'vyavahartA'
'Rarely Occuring', 'gucCaH', 'stabakaH', 'gucCakaH', 'graTnaH', 'Kecara'
'Not occuring', 'vilAsamandiram', 'vilAsaBavanam', 'krIqAmandiram', 'ratimandiram', 'bAlaH'
'Rarely Occuring', 'raktasrAvaH', 'raktamokzaRam', 'raktannutiH', 'ruDirakzaraRam', 'sADanAyogyam'
'Not occuring', 'Gfz', 'avaGfz', 'aBivimfj', 'avamfj', 'vyaTay'
'Rarely Occuring', 'tulikA', 'tulA', 'tulI', 'tUlapawI', 'kanDiH'
'Rarely Occuring', 'lohitAluH', 'mAluvA', 'SabarakandaH', 'maDvAlukam', 'DUrtaH'
'Rarely Occuring', 'trapuH', 'trapus', 'trapulam', 'raNgam', 'nirRI'
'Rarely Occuring', 'rIWA', 'karaYjakaH', 'arizwaH', 'maNgalyaH', 'ziKi'
'Not occuring', 'rudrAkzaH', 'tfRameruH', 'amaraH', 'puzpacAmaraH', 'tigmavIrya'
'Not occuring', 'rodaya', 'prarodaya', 'krandaya', 'kroSaya', 'avagam'
'Not occuring', 'romaranDram', 'lomavivaram', 'tanukUpaH', 'romakUpaH', 'saMsnApaya'
'Rarely Occuring', 'alpatA', 'lAGavaH', 'laGutA', 'tanutA', 'SrezWaH'
'Not occuring', 'aruRimA', 'raktatA', 'raktatvam', 'raktimA', 'sitetaraH'
'Frequently Occuring', 'nepAlI', 'nepAlinI', 'nepAlavAsI', 'nepAlavAsinI', 'saKyam'
'Rarely Occuring', 'Aropaya', 'nyas', 'niveSaya', 'niDA', 'KelA'
'Frequently Occuring', 'lAlA', 'syandinI', 'lasikA', 'drAvikA', 'loluBa'
'Not occuring', 'SAyaya', 'svApaya', 'nidrApa', 'saMveSaya', 'santozaH'
'Frequently Occuring', 'lepanam', 'AlepaH', 'Alepanam', 'lepaH', 'pratividDa'
'Not occuring', 'pArzI', 'pAMsuH', 'vASram', 'kuRapam', 'jihvAliw'
'Not occuring', 'luW', 'ulluW', 'luw', 'vicezw', 'dehakAntiH'
'Rarely Occuring', 'antarDA', 'vyavaDA', 'antarDiH', 'apavAraRam', 'DftagarBatA'
'Frequently Occuring', 'lavaNgam', 'lavaNgapuzpam', 'lavaNgakalikA', 'divyam', 'skanDaH'
'Rarely Occuring', 'punarAgamanam', 'pratinivfttiH', 'pratigamanam', 'pratyAgamanam', 'vikIrRa'
'Not occuring', 'vaDakaH', 'GAtakaH', 'daRqapASikaH', 'vaDyApuruzaH', 'surUpI'
'Rarely Occuring', 'apekzaRIyaH', 'apekzaRIyA', 'apekzaRIyam', 'apekzitavyaH', 'kriyA'
'Rarely Occuring', 'aBiyoktA', 'vAdI', 'aBiyogI', 'arTI', 'girA'
'Rarely Occuring', 'saMhArakaH', 'AmarItA', 'ucCettA', 'upakzapayitA', 'QaNkakaH'
'Rarely Occuring', 'virecakaH', 'virecakam', 'virecakI', 'recakaH', 'stAGa'
'Frequently Occuring', 'vidUzakaH', 'vEhAsikaH', 'prahAsI', 'cAwuvawuH', 'sampravft'
'Rarely Occuring', 'Apad', 'vipad', 'vyasanam', 'upaplavaH', 'raktatA'
'Not occuring', 'viroDoktiH', 'visaMvAdaH', 'asaMgatiH', 'asaNgatiH', 'vimuc'
'Rarely Occuring', 'vizuvam', 'vizuvat', 'vizupam', 'vizupaH', 'rakz'
'Rarely Occuring', 'saMvEDAnika', 'saMviDAnIya', 'vEDAnika', 'viDAnIya', 'citravidyA'
'Frequently Occuring', 'vEyAkaraRaH', 'vyAkaraRajYaH', 'vyAkaraRAcAryaH', 'vyAkaraRavid', 'kliS'
'Frequently Occuring', 'vyAkaraRam', 'padAnuSAsanam', 'SabdaSAsanam', 'SabdaSAstram', 'AKewikaH'
'Not occuring', 'varzaSatam', 'Satavarzam', 'vatsaraSatam', 'abdaSatam', 'nAgabalaH'
'Frequently Occuring', 'Sarat', 'SaratkAla', 'SAradA', 'kAlapraBAtaH', 'SvaBIra'
'Not occuring', 'suSoBita', 'SoBAnvita', 'SoBAyamAna', 'SoBita', 'sUt'
'Frequently Occuring', 'saMSoDakaH', 'SoDakaH', 'anvezakaH', 'gavezakaH', 'SUraH'
'Not occuring', 'malotsargaH', 'malavisargaH', 'malavisarjanam', 'malasrutiH', 'bahuSruta'
'Not occuring', 'sandigDatA', 'sandigDatvam', 'sAMSayikatvam', 'dvEDIBAvaH', 'tantuvApaH'
'Rarely Occuring', 'paripUrRatA', 'sampannatA', 'sampUrRatA', 'sidDiH', 'puwam'
'Not occuring', 'SaNkin', 'SaNkita', 'viSaNkita', 'nityaSaNkita', 'tfRatA'
'Not occuring', 'amalIkf', 'pariSuD', 'pavitraya', 'pavitrIkf', 'uddeSyahInataH'
'Not occuring', 'pratijYApatram', 'pratijYApatrakam', 'vileKA', 'SAsanam', 'mAlakabIjam'
'Not occuring', 'galitatvam', 'galitatA', 'vigalitvam', 'kzIRatA', 'nirIkzaRam'
'Not occuring', 'sTeyaH', 'maDyasTaH', 'pramARapuruzaH', 'praSnavivAkaH', 'suralokaH'
'Not occuring', 'samAnArTaka', 'paryAya', 'paryAyavAcaka', 'samAnArTin', 'anupadam'
'Frequently Occuring', 'arhaH', 'arhA', 'arham', 'yogyaH', 'uraHsUtram'
'Not occuring', 'sopAnamArga', 'sopAnapadDatiH', 'sopAnaSreRiH', 'aDirohiRI', 'brAhmaRaH'
'Rarely Occuring', 'sAhacaryam', 'samparkaH', 'saMgatiH', 'saNgatiH', 'mUladravyam'
'Rarely Occuring', 'sTURA', 'nAsA', 'yazwiH', 'SUrmiH', 'payoDaraH'
'Frequently Occuring', 'sOBrAtram', 'BAtfttavam', 'banDutA', 'banDutva', 'vyapagamaH'
'Rarely Occuring', 'kledaH', 'saMkledaH', 'temaH', 'ciklidam', 'ASvAsaH'
'Frequently Occuring', 'nasyam', 'nastam', 'nAsikA', 'cUrRam', 'BojyaH'
'Rarely Occuring', 'svarRima', 'suvarRIya', 'suvarRa', 'hEma', 'upasTitaH'
'Frequently Occuring', 'sUcakaH', 'cihnam', 'lakzaRam', 'liNgam', 'saMniDAtA'
'Rarely Occuring', 'sUryamuKI', 'SrIhastinI', 'arkapuzpI', 'varadA', 'nirji'
'Not occuring', 'kvaTita', 'jIrRa', 'prajIrRa', 'rucita', 'arcA'
'Not occuring', 'svEratA', 'svEritA', 'durAgrahaH', 'nirbanDaSIm', 'SvetaH'
'Frequently Occuring', 'svIkAraH', 'pratipattiH', 'pratigrahaH', 'pratigrahaRam', 'BIruBIru'
'Not occuring', 'apahf', 'hf', 'parihf', 'apanI', 'sOrya'
'Not occuring', 'haritatvam', 'haritvam', 'hArityam', 'SAdvalatA', 'pustam'
'Rarely Occuring', 'Akrandanam', 'AkroSaH', 'vikroSaH', 'vilapanam', 'sammatiH'
'Frequently Occuring', 'hikkA', 'hikkikA', 'hikkita', 'gamBIrA', 'karipatram'
'Rarely Occuring', 'hezA', 'hezAravaH', 'hezitam', 'hrezA', 'anuBrAj'
'Rarely Occuring', 'hiNguH', 'hiNgukaH', 'sahasraveDI', 'sahasravIryA', 'avabuD'
'Frequently Occuring', 'hemantaH', 'hemantam', 'hEmanaH', 'uzmAsahaH', 'jyezWaH'
'Not occuring', 'anujYapti', 'anumatipatram', 'AjYApatram', 'anujYApatram', 'mahApraBuH'
'Frequently Occuring', 'vegaH', 'javaH', 'javanam', 'taras', 'sOjanyam'
'Frequently Occuring', 'aDyApakaH', 'guruH', 'AcAryaH', 'SikzakaH', 'pragrahaRam'
'Rarely Occuring', 'viSezavargam', 'aDyApanam', 'SikzaRam', 'upadeSaH', 'pratizeDaH'
'Not occuring', 'avakaraH', 'avakzayaH', 'Sezam', 'upakzayaH', 'tARqavam'
'Rarely Occuring', 'apakzayaH', 'apacayaH', 'upakzayaH', 'kzayaH', 'candraH'
'Not occuring', 'Unaya', 'UnIkf', 'nirhf', 'pat', 'vyapadeSaH'
'Rarely Occuring', 'asTiBaNgaH', 'asTicCallitam', 'rujA', 'karkawakam', 'maRq'
'Not occuring', 'yudDAvasAnam', 'yudDaviSrAmaH', 'yudDanivfttiH', 'avahAraH', 'raSunam'
'Frequently Occuring', 'majjA', 'medaH', 'asTijaH', 'asTisAraH', 'upagrahaH'
'Not occuring', 'nfpAMSaH', 'rAjasvam', 'karaH', 'kAraH', 'nirDe'
'Not occuring', 'kacuH', 'kacvI', 'kAlakacuH', 'vanakacuH', 'kUwaCadmA'
'Not occuring', 'sTiraniDiH', 'sAvaDi', 'nikzepa', 'leKA', 'tulya'
'Not occuring', 'sarvotkfzwakarma', 'uttamakarma', 'atyuttamakarma', 'anupamakarma', 'tIkzRaDAraH'
'Not occuring', 'rasaSAlA', 'rasAyanakarmagfham', 'rasasaMskAraSAlA', 'rasAyanakarmaSAlA', 'pratyaham'
'Not occuring', 'krAntivalayaH', 'krAntivalayam', 'krAntimaRqalam', 'krAntivfttam', 'ci'
'Not occuring', 'kajalI', 'utsavaH', 'kajarI', 'utsavaH', 'vipakzaH'
'Frequently Occuring', 'kARqaH', 'kARqam', 'sargaH', 'aDyAyaH', 'vESAKaH'
'Frequently Occuring', 'kuSalatA', 'yogyatA', 'kAryakOSalam', 'samarTatA', 'indrAriH'
'Not occuring', 'garBatA', 'garBaDAraRam', 'garBagrahaRam', 'dOrhfdam', 'upanizad'
'Not occuring', 'jYApanapatram', 'GozaRApatram', 'KyApanapatram', 'prasidDipatram', 'deSodBava'
'Not occuring', 'cAruleKanam', 'suleKanam', 'SoBanaleKanakalA', 'SoBanaleKanaSilpam', 'caturaNgulaH'
'Not occuring', 'prARisaNgahAlayaH', 'jantuSAlA', 'mfgaSAlA', 'mfgAlayaH', 'ambukaRwakaH'
'Not occuring', 'prARividyA', 'jIvajantuvidyA', 'paSvAdividyA', 'paSvAdiSAstram', 'pratolaya'
'Not occuring', 'dUraBAzaRayantram', 'dUraBAzA', 'dUravARI', 'dUraDvaniH', 'dfSya'
'Rarely Occuring', 'drava', 'gatiSAstram', 'drava', 'gativijYAnam', 'biskawI'
'Not occuring', 'DAtuSAstram', 'DAtuvidyA', 'DAtukriyA', 'DAtuvAdaH', 'kadali'
'Not occuring', 'amAnuza', 'apOruzeya', 'amAnuzika', 'amAnavIya', 'SizwiH'
'Rarely Occuring', 'paraSuH', 'paraSvaDaH', 'CidiH', 'vfkzaBid', 'rAtrijAgaraH'
'Rarely Occuring', 'atasI', 'umA', 'caRakA', 'kzOmI', 'grAmin'
'Not occuring', 'Ahf', 'upasaMhf', 'upahf', 'saMhf', 'palam'
'Frequently Occuring', 'caRakaH', 'harimanTakaH', 'harimanTajaH', 'caRaH', 'saMsTApanam'
'Frequently Occuring', 'dAhaH', 'dahanam', 'plozaH', 'tApaH', 'grEvam'
'Frequently Occuring', 'Cedanam', 'kartanam', 'vicCedaH', 'AcCedaH', 'rah'
'Rarely Occuring', 'durvacam', 'garhA', 'nindA', 'apaBAzaRam', 'pakzma'
'Rarely Occuring', 'cocam', 'cocakam', 'muKaSoDanam', 'rAmavallaBam', 'saNGawanA'
'Not occuring', 'yuTaH', 'yUTam', 'prAcInaBAzAyAm', 'eva', 'radI'
'Not occuring', 'gumP', 'vawaya', 'granTaya', 'viracaya', 'purAtattvajYaH'
'Not occuring', 'ruD', 'avaruD', 'saMruD', 'samAruD', 'sTA'
'Rarely Occuring', 'vAraya', 'vinivAraya', 'nivAraya', 'prativAraya', 'kOsumam'
'Not occuring', 'alakaH', 'alakam', 'AvartaH', 'kamujA', 'niroDaka'
'Not occuring', 'govatsaH', 'vatsaH', 'tantuBaH', 'tarRaH', 'hAniH'
'Not occuring', 'upacCandanam', 'upamantraRam', 'ullApaH', 'ullApanam', 'anvayaH'
'Not occuring', 'muRq', 'muRqaya', 'vap', 'Avap', 'anIkam'
'Not occuring', 'yOvanAvasTA', 'yOvanadaSA', 'yOvanam', 'kOmAram', 'vaDyApuruzaH'
'Not occuring', 'dayAniDi', 'dayAsAgara', 'kfpAsinDu', 'kfpAniDi', 'suDAKaRqaH'
'Frequently Occuring', 'niBftam', 'apavAritam', 'upAMSu', 'gUQam', 'rakzita'
'Rarely Occuring', 'as', 'BU', 'vid', 'vft', 'tApI'
'Frequently Occuring', 'SrIrAmaH', 'rAmacandraH', 'SrIrAmacandraH', 'rAGavaH', 'utpru'
'Not occuring', 'mahAyatnaH', 'atiyatnaH', 'tIvrayatnaH', 'vicezwitam', 'pravyaT'
'Frequently Occuring', 'PalataH', 'pariRAmataH', 'kAryataH', 'pariSezAt', 'fRam'
'Not occuring', 'samIkzaRam', 'guRAguRaparIkzA', 'guRadozavivecanam', 'guRadozaparIkzaRam', 'nirakzaH'
'Frequently Occuring', 'yojaya', 'saMyojaya', 'upadA', 'upaDA', 'paramaharzaH'
'Not occuring', 'BaYj', 'KaRqaya', 'Bid', 'anuBid', 'IrmmaH'
'Not occuring', 'vicCid', 'vihan', 'anuvihan', 'ucCid', 'akfzyaH'
'Not occuring', 'kzi', 'durbalIBU', 'sad', 'kUp', 'BUzaRam'
'Frequently Occuring', 'citrakaH', 'tOlikaH', 'tOlikikaH', 'raNgakArakaH', 'ro'
'Frequently Occuring', 'pIWam', 'Asanam', 'vizwaraH', 'vistaraH', 'devagirA'
'Frequently Occuring', 'sAmrAjyam', 'aDirAjyam', 'ADirAjyam', 'rAjyam', 'DUsaraH'
'Not occuring', 'BUyaSaH', 'bAhulyena', 'BUmnA', 'sAmAnyataH', 'saMSliz'
'Rarely Occuring', 'sAvaDAnatA', 'dakzatA', 'avaDAnam', 'avekzA', 'pAt'
'Frequently Occuring', 'aBihitam', 'kaTitam', 'uktam', 'BaRitam', 'vilopaya'
'Rarely Occuring', 'vidyApIWam', 'viSvavidyAlayaH', 'vidyAlayamaRqalam', 'vidyAlayagaRaH', 'AyA'
'Rarely Occuring', 'mfdutA', 'mArdavam', 'maDuratA', 'komalatA', 'tAlaparRI'
'Rarely Occuring', 'KadiraH', 'gAyatrI', 'bAlatanayaH', 'dantaDAvanaH', 'tulA'
'Rarely Occuring', 'BadratA', 'anukUlatA', 'ftiH', 'fdDiH', 'ruciH'
'Not occuring', 'vAyugaRqaH', 'udarADmAnam', 'vAtaPullatA', 'vAyupUrRatA', 'karawaH'
'Not occuring', 'matipUrvam', 'matipUrve', 'matipUrvakam', 'jYAnapUrvam', 'kup'
'Rarely Occuring', 'SOcAlayaH', 'SOcaGaram', 'pAyukzAlanaBUmiH', 'nepaTyagfham', 'pratikUlatA'
'Frequently Occuring', 'suBAza', 'candra', 'bosamahodayaH', 'netAjIH', 'svEritA'
'Frequently Occuring', 'SIrzam', 'SIrzakam', 'mastakaH', 'mastakam', 'Aram'
'Frequently Occuring', 'mfRAlam', 'visam', 'viSam', 'padmanAlam', 'nAgagarBam'
'Rarely Occuring', 'indravAruRI', 'viSAlA', 'EndrI', 'citrA', 'aparimita'
'Rarely Occuring', 'sarvottama', 'sarvaSrezWa', 'anyatama', 'sarvotkfzwa', 'aBiDU'
'Frequently Occuring', 'rajasvalA', 'ftumatI', 'ftumati', 'rajavatI', 'guRajYA'
'Not occuring', 'mAsikavetanam', 'mAsikavartanam', 'mAsikaBUtiH', 'mAsikaM', 'upacCandaya'
'Frequently Occuring', 'AryaH', 'AryamiSraH', 'mahASayaH', 'SizwaH', 'rASiH'
'Not occuring', 'vikatT', 'katT', 'karv', 'SalB', 'muz'
'Not occuring', 'satEla', 'sneha', 'snigDa', 'tElavat', 'kaRWAlaH'
'Not occuring', 'kzip', 'hA', 'tyaj', 'apAs', 'ahani'
'Rarely Occuring', 'yoDanam', 'vimardanam', 'araraH', 'pratidAraRam', 'vartamAnakAlaH'
'Frequently Occuring', 'anuzWAnam', 'AcaraRam', 'viDAnam', 'karaRam', 'DarmasaBA'
'Not occuring', 'CatrakaH', 'dilIraH', 'pAlaGnaH', 'BUsPowaH', 'ulleKaH'
'Rarely Occuring', 'piwakaH', 'pewakaH', 'peqA', 'maYjUzA', 'timiSasya'
'Not occuring', 'pratisTAnam', 'sTAne', 'sTAne', 'aBitaH', 'pAzARadAraRaH'
'Rarely Occuring', 'AkANkzA', 'kAmanA', 'anukAmaH', 'aBilipsA', 'kAlaskanDaH'
'Rarely Occuring', 'pacanakriyA', 'pAkakriyA', 'pAkaH', 'vipAkaH', 'sarvasaMsTa'
'Not occuring', 'bAhuprasAraRaM', 'kftvA', 'bAhuprahAraM', 'kftvA', 'prAtaH'
'Rarely Occuring', 'viviDatA', 'vicitratA', 'vicitratvam', 'nAnAtvam', 'prajYA'
'Not occuring', 'AGarzaRI', 'avaleKanI', 'izIkA', 'IzikA', 'pAdaH'
'Frequently Occuring', 'vyADaH', 'AKewakaH', 'AKewikaH', 'kulikaH', 'vrIq'
'Rarely Occuring', 'lubDaka', 'lubDa', 'AKewaka', 'kulika', 'upalaB'
'Frequently Occuring', 'vyADaH', 'lubDakaH', 'mfgavaDAjIvaH', 'mfgayuH', 'atAtvika'
'Not occuring', 'pratiboDaya', 'unnidraya', 'jAgaraya', 'praboDaya', 'visaNgatiH'
'Not occuring', 'pratiboDaya', 'jAgaraya', 'praboDaya', 'viboDaya', 'AtmasamBavaH'
'Not occuring', 'anuSAs', 'upa', 'viS', 'pUrvaM', 'nAgaram'
'Rarely Occuring', 'acirAdeva', 'aDuneva', 'aDunA', 'eva', 'akaca'
'Rarely Occuring', 'pAzaRqaH', 'OpaDikaH', 'kuyogI', 'kuhakaH', 'pradivaH'
'Frequently Occuring', 'calanam', 'saraRam', 'yAnam', 'gatiH', 'KewaH'
'Frequently Occuring', 'BAratIyaH', 'BAratavAsI', 'BAratIyA', 'BAratavAsinI', 'ilA'
'Frequently Occuring', 'grIvA', 'manyAkA', 'kanDiH', 'SiroDarA', 'utsad'
'Not occuring', 'arRavapotaH', 'samudrayAnam', 'kaRWAlaH', 'jalayAnam', 'avirAmaH'
'Rarely Occuring', 'garjanam', 'garjanA', 'virAvaH', 'GanaDvaniH', 'cirAyu'
'Not occuring', 'garjam', 'garjaH', 'garjanam', 'GozaH', 'tAtanaH'
'Not occuring', 'riktatA', 'SUnyatA', 'SUnyaBAvaH', 'niHsAratA', 'sAvitrI'
