Frequency,Query Word,Option A,Option B,Option C,Option D
'Not occuring', 'sTeyagaRaH', 'pramARapuruzagaRaH', 'baMdIkaraRam', 'agada', 'tolanam'
'Not occuring', 'nyAsaDArI', 'nikzepaDArI', 'durjanaH', 'kUrccikA', 'yugmam'
' Frequently Occuring', 'viSezatA', 'viSizwatA', 'SIkaraH', 'aBinna', 'sAdfSyam'
'Not occuring', 'citrajavanikA', 'citrADAraH', 'samaBijYA', 'viDivaSa', 'dF'
'Not occuring', 'SikzaRaSulkam', 'SikzASulkam', 'suSIlatvam', 'vyaktatA', 'netram'
'Not occuring', 'AjIvana', 'vfttiH', 'lohitAluvallI', 'fRaSoDanam', 'vicCedaH'
' Frequently Occuring', 'viDA', 'prayuj', 'atiTikakzaH', 'jambUkaH', 'aBisaMjvar'
'Not occuring', 'amAnuza', 'apOruzeya', 'SaNkita', 'dAqimbaPalam', 'maRqalam'
'Rarely Occuring', 'paraSuH', 'paraSvaDaH', 'prAg', 'udGAwaya', 'vAsaraH'
'Rarely Occuring', 'atasI', 'umA', 'upanizad', 'kukUlam', 'sAmAnya'
'Not occuring', 'Ahf', 'upasaMhf', 'kuYjikA', 'Cid', 'duHKapIqita'
' Frequently Occuring', 'caRakaH', 'harimanTakaH', 'raktaspowaH', 'parimARam', 'malimlucaH'
' Frequently Occuring', 'dAhaH', 'dahanam', 'sAuTa', 'kArikA', 'anukramaya'
' Frequently Occuring', 'Cedanam', 'kartanam', 'piRqaH', 'viSrutaH', 'duhitfpatiH'
'Not occuring', 'pratiBid', 'Bid', 'arabI', 'maDuzWIlaH', 'DAtrI'
' Frequently Occuring', 'vawikA', 'vawI', 'vAcakaH', 'cUrRam', 'pawavAsaH'
'Rarely Occuring', 'durvacam', 'garhA', 'saMmAnaya', 'dru', 'durAcArin'
'Rarely Occuring', 'anugfhIta', 'upakfta', 'vAstavikI', 'dvivarza', 'koqaguBAzA'
'Not occuring', 'kakud', 'sTapuwaH', 'aBramam', 'arcApUrvakam', 'pratikartf'
'Rarely Occuring', 'cocam', 'cocakam', 'vAtarA', 'sohana', 'anutsuka'
'Not occuring', 'yuTaH', 'yUTam', 'adBUtam', 'kAtaraH', 'satya'
' Frequently Occuring', 'kiMvadantI', 'janaSrutiH', 'kav', 'nyAyADyetA', 'mAlinyam'
'Rarely Occuring', 'pIqita', 'grasta', 'karhi', 'kAlaH', 'granT'
'Not occuring', 'gumP', 'vawaya', 'banDuraH', 'uttaraPAlgunI', 'tF'
'Not occuring', 'kulIna', 'Arya', 'tantravAyaH', 'viSudDa', 'asti'
' Frequently Occuring', 'parimARam', 'mAnam', 'kadAcaraRam', 'kroDI', 'yOvanadaSA'
'Rarely Occuring', 'leKanapadDatiH', 'leKanaSElI', 'vipaYcikA', 'SezaH', 'sTA'
'Not occuring', 'ruD', 'avaruD', 'aDivAcakaH', 'zaRqaH', 'niravaroDa'
'Rarely Occuring', 'vAraya', 'vinivAraya', 'antevAsI', 'pratikftikartA', 'sADuH'
'Not occuring', 'budDihIna', 'prajYAhIna', 'DA', 'vikrI', 'AsTAnI'
'Not occuring', 'svaharaRam', 'sarvasvadaRqaH', 'saMvat', 'balyam', 'karaBUzaRam'
'Rarely Occuring', 'kuzmARqaH', 'kumBARqI', 'dattAMSaH', 'au', 'dedIpyamAna'
'Not occuring', 'alakaH', 'alakam', 'amatra', 'matam', 'sarasvatI'
'Rarely Occuring', 'pUrvAparam', 'niScapracam', 'pratibanDa', 'vAgdevI', 'dvitalam'
'Not occuring', 'AtmakzamatA', 'AtmaSaktiH', 'suKadAyI', 'avadAta', 'pAvanaDvaniH'
'Not occuring', 'saMvAdaya', 'vAdaya', 'yAmala', 'mandasAna', 'ekasTa'
'Not occuring', 'dIpezikA', 'agniSalAkA', 'virakta', 'dvayam', 'yuvatiH'
'Not occuring', 'govatsaH', 'vatsaH', 'avakASaH', 'asADuH', 'viqambaya'
'Not occuring', 'govatsA', 'vatsA', 'avazwamB', 'karuRAtmaka', 'vimAnapattanam'
'Not occuring', 'upacCandanam', 'upamantraRam', 'vetanam', 'raktapiRqakaH', 'aDikArAt'
'Not occuring', 'muRq', 'muRqaya', 'sampariraB', 'Gana', 'uraNgamaH'
'Not occuring', 'yOvanAvasTA', 'yOvanadaSA', 'viSvaH', 'asamayaH', 'pratyApattiH'
'Not occuring', 'dayAniDi', 'dayAsAgara', 'unmAnam', 'yantuH', 'vEvarRyam'
' Frequently Occuring', 'niBftam', 'apavAritam', 'pfTutA', 'jAlabanDaH', 'vismaraRaSIlatA'
'Not occuring', 'vikas', 'Pull', 'rakzA', 'aRqAkfti', 'sumanaH'
'Not occuring', 'prasTA', 'pragam', 'sUcanA', 'sOra', 'nAqI'
'Rarely Occuring', 'as', 'BU', 'vipatsamayaH', 'rasahIna', 'tArAnATaH'
' Frequently Occuring', 'ArakzakaH', 'ArakzI', 'kfzyupakaraRam', 'apAnam', 'anuBU'
' Frequently Occuring', 'SrIrAmaH', 'rAmacandraH', 'suprasArA', 'Aklinna', 'kuR'
'Rarely Occuring', 'paYjAbaH', 'paYcanadaH', 'durbudDiH', 'dEva', 'amAvAsyA'
'Not occuring', 'antarBUta', 'sammilita', 'rAvaH', 'ajanI', 'yazwikaH'
'Rarely Occuring', 'iyat', 'etAvat', 'AmayaH', 'vEkalpa', 'kzamAprArTin'
'Not occuring', 'ANglIya', 'ANgla', 'pUjanIyatA', 'prAraB', 'prAcAryaH'
'Not occuring', 'ANgladeSIyaH', 'ANgladeSIyA', 'kuYcita', 'kAlAyasam', 'duryoDanaH'
'Not occuring', 'mahAyatnaH', 'atiyatnaH', 'prabalaya', 'gurUmantraH', 'samBavaH'
'Not occuring', 'AnI', 'Ahf', 'viDiH', 'atIvra', 'puzparAgaH'
'Not occuring', 'PalakaH', 'Palakam', 'namravftti', 'vijayo', 'vITiH'
' Frequently Occuring', 'PalataH', 'pariRAmataH', 'uparAgaH', 'jIvitaH', 'varttanam'
'Not occuring', 'samIkzaRam', 'guRAguRaparIkzA', 'apUpaH', 'utsfj', 'nAmapawwakaH'
' Frequently Occuring', 'yojaya', 'saMyojaya', 'AmalakaH', 'somalatA', 'candramAH'
'Rarely Occuring', 'udGAwaya', 'apAvf', 'andukaH', 'puRyA', 'dantAvaliH'
'Rarely Occuring', 'BAzAvijYAnam', 'BAzASAstram', 'vArtam', 'saMveSaH', 'Aloc'
'Not occuring', 'BaYj', 'KaRqaya', 'nepaTyam', 'cAndrAyaRa', 'BekaH'
'Not occuring', 'vicCid', 'vihan', 'tri', 'SAlAkyaM', 'kuSalin'
'Not occuring', 'kzi', 'durbalIBU', 'romaBUmiH', 'vaDadiRqimam', 'darSayitA'
' Frequently Occuring', 'citrakaH', 'tOlikaH', 'kAryakArI', 'kawiH', 'nEzkftika'
' Frequently Occuring', 'pIWam', 'Asanam', 'sADujanaH', 'pratidA', 'SAntiH'
'Not occuring', 'guvAkavfkzaH', 'rAjatAlaH', 'saMsf', 'meGanATaH', 'modin'
'Not occuring', 'kanA', 'BujizyA', 'kuR', 'avaGrARam', 'alABaprada'
'Not occuring', 'ulleKanIya', 'ulleKya', 'praBraMS', 'prahA', 'pIqaya'
' Frequently Occuring', 'sAmrAjyam', 'aDirAjyam', 'vaMSapAtrI', 'sUcanA', 'paramakarma'
'Not occuring', 'BUyaSaH', 'bAhulyena', 'nIrasIBU', 'snAtakaH', 'rOdra'
'Rarely Occuring', 'mumbaInagaram', 'mumbaI', 'saMcAlI', 'saraRam', 'tabIbaH'
'Rarely Occuring', 'nihita', 'garBita', 'karkAruH', 'SiKaram', 'pradakziRaya'
'Not occuring', 'aDyarDa', 'dvyarDa', 'droRam', 'Ardratvam', 'pariBayam'
'Rarely Occuring', 'sAvaDAnatA', 'dakzatA', 'tindukIya', 'rAzwrIya', 'dvayam'
' Frequently Occuring', 'aBihitam', 'kaTitam', 'naS', 'tatsamayam', 'jalOka'
'Not occuring', 'tulanAtmaka', 'tOlanika', 'SyAmA', 'wippaRIpustikA', 'saMvedanAhArin'
'Rarely Occuring', 'vidyApIWam', 'viSvavidyAlayaH', 'pUrRam', 'kuladevatA', 'puRyanagarIyaH'
'Rarely Occuring', 'mfdutA', 'mArdavam', 'vArdDakaBAvaH', 'jilhApradeSaH', 'kzepaRam'
'Not occuring', 'mahAnalvam', 'sahastramAnam', 'pratilipiM', 'sarvasAmpratam', 'avaraja'
'Rarely Occuring', 'amftasaranagaram', 'amftasaram', 'paSvAdiSAstram', 'pramaT', 'suKyAta'
' Frequently Occuring', 'gOtama', 'fziH', 'aBihan', 'anupAlaya', 'kiMvadantI'
'Rarely Occuring', 'KadiraH', 'gAyatrI', 'samantaH', 'alpIBavanam', 'uraBraH'
'Rarely Occuring', 'KadiraH', 'SvetasAraH', 'amitatA', 'atiBojin', 'aSikzitaH'
'Rarely Occuring', 'BadratA', 'anukUlatA', 'gokzuraH', 'sapApa', 'saMsparSaya'
'Not occuring', 'kAwaH', 'gAmBIryam', 'zaqaBijYaH', 'pAtram', 'brU'
'Not occuring', 'hajarata', 'muhammada', 'lajyA', 'arcakaH', 'anvavekz'
'Rarely Occuring', 'javAharalAlaneharumahodayaH', 'neharujavAharalAlamahodayaH', 'vilokanam', 'parikriyA', 'maYjizWA'
' Frequently Occuring', 'prayogaSAlA', 'parIkzaRaSAlA', 'bAlagItiH', 'viDAnam', 'ISvarI'
'Not occuring', 'sPuw', 'prasPuw', 'smeratA', 'SUra', 'kAntam'
'Rarely Occuring', 'sIvanam', 'sUcisevanam', 'sammAnanIya', 'mlAnendriyam', 'guYjaH'
'Not occuring', 'vAyugaRqaH', 'udarADmAnam', 'rah', 'BaginI', 'dAntaH'
'Not occuring', 'matipUrvam', 'matipUrve', 'rAmAyaRe', 'sakzama', 'BayaSIlaH'
'Rarely Occuring', 'SOcAlayaH', 'SOcaGaram', 'pracCadavastram', 'vft', 'niHSeza'
' Frequently Occuring', 'suBAza', 'candra', 'prAtaH', 'lokaH', 'kokanaKaH'
'Not occuring', 'niKarva', 'go', 'satyaH', 'paScimAcalaH', 'kararuhaH'
'Not occuring', 'prI', 'snih', 'karicCadam', 'rukzatA', 'dahanam'
' Frequently Occuring', 'SIrzam', 'SIrzakam', 'praSam', 'racaya', 'apahArI'
' Frequently Occuring', 'mfRAlam', 'visam', 'kIrRaH', 'kIrtimat', 'miS'
'Rarely Occuring', 'navIkaraRam', 'navIBAvaH', 'paricita', 'mAtrA', 'nikazA'
'Rarely Occuring', 'indravAruRI', 'viSAlA', 'akarkaSa', 'daDijam', 'tUliH'
'Rarely Occuring', 'sarvottama', 'sarvaSrezWa', 'yavanadeSaH', 'anurAgaH', 'dUraleKaH'
'Rarely Occuring', 'nirRetA', 'nirRayakft', 'rOcanikam', 'mativiBramaH', 'atipAraya'
'Rarely Occuring', 'likzA', 'liKyA', 'upArjanam', 'apiDAnam', 'pUrRatA'
' Frequently Occuring', 'sAmAnya', 'sADAraRa', 'pramI', 'sTitiH', 'AkzRu'
' Frequently Occuring', 'sAmAnya', 'sADAraRa', 'mahAtmyam', 'AyAsaya', 'saMyukta'
' Frequently Occuring', 'rajasvalA', 'ftumatI', 'durgapatiH', 'hradaH', 'rAzwraBAzA'
'Not occuring', 'mAsikavetanam', 'mAsikavartanam', 'De', 'hAhAH', 'valIkam'
' Frequently Occuring', 'AryaH', 'AryamiSraH', 'kevala', 'mahArARApratApaH', 'paropakAraH'
'Not occuring', 'vikatT', 'katT', 'aDyApaya', 'SucirindraH', 'kf'
'Not occuring', 'satEla', 'sneha', 'lajjAprada', 'avadAta', 'meksikodeSIya'
' Frequently Occuring', 'snigDa', 'sasneha', 'nizprakrama', 'akaRwaka', 'upaviz'
' Frequently Occuring', 'dIna', 'pAlaka', 'saMtuz', 'bAngInagaram', 'lAlikA'
' Frequently Occuring', 'kASI', 'vArARasI', 'anuja', 'SAyakaH', 'avasTA'
' Frequently Occuring', 'vAdyam', 'vAditram', 'vilI', 'arDacandrikA', 'santap'
'Not occuring', 'tolam', 'tolakam', 'DAtakI', 'asti', 'kOkuwwakaH'
'Not occuring', 'aparAD', 'vilakzIBU', 'gaRanA', 'dozarahita', 'prayojanam'
'Not occuring', 'kzip', 'hA', 'indrapuzpA', 'vidyamAna', 'navIkfta'
'Rarely Occuring', 'yoDanam', 'vimardanam', 'ind', 'kutuhalajanaka', 'SaktikzayaH'
' Frequently Occuring', 'anuzWAnam', 'AcaraRam', 'yaTAtaTam', 'nirvacanam', 'vAjiBakzyaH'
'Rarely Occuring', 'BAzika', 'BAzIya', 'kAnta', 'AKuH', 'vyADiH'
'Rarely Occuring', 'antarDA', 'Bf', 'avarudDa', 'nirmajja', 'dEvikam'
'Not occuring', 'CatrakaH', 'dilIraH', 'manoraYjaka', 'AdarSavAdI', 'upakaTA'
'Rarely Occuring', 'karaYjaH', 'karakaH', 'kuddAlaH', 'tapanakaraH', 'dAvAnalaH'
'Not occuring', 'aDi+i', 'paW', 'svIkfta', 'Astikyam', 'Garzaya'
'Not occuring', 'awwAlakaH', 'awwaH', 'gaRqasTala', 'karAmbukaH', 'nirjala'
'Not occuring', 'rAsAyanikABikriyA', 'rAsAyanika', 'AkrAmakaH', 'yUko', 'nidarSanamudrA'
'Rarely Occuring', 'sUkzmatA', 'sOkzmya', 'karakapAtrikA', 'sAmIpyam', 'nirUp'
'Rarely Occuring', 'anuvAram', 'anuvelam', 'utKan', 'smArakam', 'sandaSakA'
'Rarely Occuring', 'piwakaH', 'pewakaH', 'iwaH', 'udyAnam', 'SaSvat'
'Not occuring', 'pratisTAnam', 'sTAne', 'kAmin', 'akzowaH', 'svIkfta'
'Rarely Occuring', 'AkANkzA', 'kAmanA', 'plavagaH', 'taraRam', 'balipodakI'
' Frequently Occuring', 'prativarzam', 'anuvatsaram', 'nadIlaH', 'budDidyUtam', 'ulleKya'
'Rarely Occuring', 'pacanakriyA', 'pAkakriyA', 'hfzwa', 'indralokaH', 'avapat'
'Not occuring', 'anyapArSvam', 'anyapakzam', 'maRqalam', 'tAruRyam', 'suBo'
'Not occuring', 'suvimarSita', 'suvicArita', 'niruD', 'prabanDena', 'sevA'
'Not occuring', 'bAhuprasAraRaM', 'kftvA', 'stambakariH', 'saMvlI', 'sAvikA'
'Rarely Occuring', 'viviDatA', 'vicitratA', 'Endram', 'praSAnta', 'lohita'
'Not occuring', 'AGarzaRI', 'avaleKanI', 'somalatA', 'As', 'prativAdI'
'Rarely Occuring', 'kzepaRI', 'cakrASma', 'yavizWaH', 'atyantatA', 'sahajaH'
'Not occuring', 'aDilABAMSaH', 'vetanADikadAnam', 'pralamBaya', 'reKAcitram', 'jaWaram'
'Not occuring', 'aDilABAMSaH', 'vetanADikadAnam', 'BAgaH', 'jantu', 'Adf'
' Frequently Occuring', 'udyogaH', 'vyavasAyaH', 'dAsaH', 'pratikAraH', 'pUjakaH'
' Frequently Occuring', 'vyADaH', 'AKewakaH', 'ruDira', 'kanDAranagaram', 'prADyApakaH'
'Rarely Occuring', 'lubDaka', 'lubDa', 'svAhApata', 'pratizWApanA', 'samBU'
' Frequently Occuring', 'vyADaH', 'lubDakaH', 'tvakt', 'anuyojyatA', 'sTA'
'Not occuring', 'vyADajAtiH', 'vyADaH', 'pUrRa', 'pUzaBAsA', 'prArTanIya'
'Not occuring', 'udDf', 'ut+Sri', 'avaliptatvam', 'sAMtapanam', 'zaRqaH'
'Rarely Occuring', 'utTApaya', 'samutTApaya', 'rAgadAliH', 'vedagarBA', 'nipuRIBU'
'Not occuring', 'pratiboDaya', 'unnidraya', 'saMhAraH', 'dAmodaraH', 'tfRaCadiH'
'Not occuring', 'pratiboDaya', 'jAgaraya', 'dfzwiH', 'Palam', 'araGawwa'
'Not occuring', 'anuSAs', 'upa', 'musalaH', 'DanyavAdin', 'ucitatA'
'Not occuring', 'svAgatikaH', 'svAgatikA', 'caritram', 'paryAya', 'jaॉna'
'Rarely Occuring', 'acirAdeva', 'aDuneva', 'vikzepaRam', 'Ada', 'aDftiH'
'Rarely Occuring', 'lozwaH', 'lozwam', 'upAnah', 'KewikA', 'dUrvA'
'Not occuring', 'svAgatakartA', 'svAgatakartrI', 'pAdUlakaH', 'sAnandaH', 'sahya'
'Rarely Occuring', 'navyatA', 'rItiH', 'aDika', 'BAsantaH', 'vinard'
'Rarely Occuring', 'saBAgfham', 'saBAmaRqapam', 'lla', 'apaGana', 'padDatiH'
'Rarely Occuring', 'saBAmaRqapaH', 'saBAmaRqapam', 'meDaH', 'sarala', 'praspandaya'
'Rarely Occuring', 'pAzaRqaH', 'OpaDikaH', 'utpattiH', 'pratyAgam', 'agrajA'
'Not occuring', 'vikfz', 'apaskf', 'saNketaH', 'udBrAmaya', 'apfTak'
'Not occuring', 'BraMS', 'naS', 'saMvad', 'sambrU', 'SiKarI'
'Not occuring', 'rakz', 'niDA', 'vismayakAraka', 'nideSakaH', 'kaqAraH'
'Rarely Occuring', 'pat', 'avapat', 'mocanam', 'kroqaH', 'saNKyAvat'
' Frequently Occuring', 'calanam', 'saraRam', 'tIrTasTalam', 'upakzayaH', 'ulleKaH'
' Frequently Occuring', 'BAratIyaH', 'BAratavAsI', 'samADisTa', 'SARqilya', 'BU'
' Frequently Occuring', 'grIvA', 'manyAkA', 'lalAmam', 'roDAta', 'sf'
'Not occuring', 'arRavapotaH', 'samudrayAnam', 'apatra', 'vitardiH', 'AkarR'
'Rarely Occuring', 'sukumAratA', 'komalatA', 'prastAramUlyam', 'BeRqI', 'pramARapuruzagaRaH'
'Rarely Occuring', 'sannihita', 'samAhita', 'paryAptam', 'cUtaH', 'prekzakaH'
'Rarely Occuring', 'garjanam', 'garjanA', 'aBivfdDiH', 'sTAvarajaNgama', 'puwIkf'
'Not occuring', 'garjam', 'garjaH', 'mahizaDvajaH', 'alakaH', 'vizaBft'
'Not occuring', 'nard', 'vinard', 'golavarzaRam', 'upaBuktam', 'Bid'
'Not occuring', 'riktatA', 'SUnyatA', 'aByAgamaH', 'brAhmARqa', 'arbudam'
'Rarely Occuring', 'apaSrayaH', 'cakragaRquH', 'advEtavAdinI', 'upamuKam', 'magna'
'Not occuring', 'nizPala', 'asaPala', 'syandanam', 'upaplavaH', 'deya'
'Not occuring', 'kapotapAlI', 'kapotapAlikA', 'bIjam', 'avijYa', 'varzAMSaH'
' Frequently Occuring', 'vijita', 'pratipanna', 'ulleKaH', 'pratipad', 'tiruviTAnkUram'
'Not occuring', 'paNgu', 'ekapad', 'pawutA', 'vARadaRqaH', 'kzudraGolI'
'Not occuring', 'pawamaRqapaH', 'keRikA', 'durBAgyayukta', 'mudrANkanaSAlA', 'piRqita'
'Not occuring', 'budDivEkalyam', 'vAtulatA', 'lapitam', 'kaTaya', 'Sru'
' Frequently Occuring', 'BUyo', 'BUyaH', 'unmattA', 'indoram', 'anaSvaratA'
' Frequently Occuring', 'Gora', 'GanaGora', 'BAjya', 'kowam', 'praSAnta'
'Not occuring', 'kaWina', 'vikawa', 'ahiH', 'paretaH', 'asandigDa'
' Frequently Occuring', 'Brazwa', 'patita', 'paTyam', 'samucci', 'upacAraH'
'Not occuring', 'Darmacyuta', 'DarmaBrazwa', 'karabAlaH', 'BaNgya', 'varRanam'
'Rarely Occuring', 'dUzita', 'apunIta', 'sfgAlaH', 'parisaraH', 'karpAsaH'
'Not occuring', 'aSvavAhaH', 'aSvavahaH', 'vanakacuH', 'agadakArakaH', 'dInatA'
'Not occuring', 'aSvArohin', 'hayArohin', 'aDunAtanaH', 'pratyavekzaya', 'apavad'
'Not occuring', 'praRAlaH', 'haraRiH', 'sravantI', 'aDikfta', 'lapanam'
'Not occuring', 'vismi', 'kuh', 'lAsaH', 'prakzepitA', 'BAwakadAtA'
'Rarely Occuring', 'prakAS', 'pradyut', 'bIjakam', 'pratIta', 'adAkziRyam'
'Not occuring', 'tApAnukUlakaH', 'vAtaniyantrakaH', 'QakkaH', 'avilambatA', 'gfhapatiH'
'Not occuring', 'SItakaH', 'SItakam', 'nIvI', 'Palada', 'AvApanam'
'Not occuring', 'gras', 'Akram', 'pramaTitam', 'ma', 'sarasIkaH'
' Frequently Occuring', 'BrAtf', 'dvitIyA', 'saptanavata', 'AkAraya', 'sukftakarma'
' Frequently Occuring', 'aSvinI', 'aSvayuk', 'aByarhita', 'SAsanam', 'SabarakandalatA'
' Frequently Occuring', 'BaraRI', 'BaraRI', 'pAdajaH', 'saYcayaH', 'suKada'
' Frequently Occuring', 'BaraRI', 'BaraRIlagnam', 'visaMzWulam', 'tapta', 'BOmI'
'Rarely Occuring', 'mfgaSiraH', 'mfgaSIrzam', 'svacCa', 'kOtukam', 'asaByatA'
'Rarely Occuring', 'punarvasU', 'yAmakO', 'nirupakramaH', 'sAScaryam', 'supeSa'
'Rarely Occuring', 'puzyA', 'siDyA', 'aBIzwaH', 'vanaspatiH', 'aBiyA'
'Rarely Occuring', 'ASlezA', 'aSlezA', 'acetanajagat', 'nirvyApAraH', 'campakakadalI'
' Frequently Occuring', 'maGA', 'pitryam', 'BUgaram', 'viroDaH', 'SambUkaH'
'Rarely Occuring', 'pUrvAPAlgunI', 'nakzatram', 'mAzaH', 'hastaliKitanipuRaH', 'viSvaketuH'
'Not occuring', 'uttaraPAlgunI', 'aryamA', 'nimbabIjam', 'sADAraRastrI', 'pannAjilhA'
'Rarely Occuring', 'hastA', 'hastaH', 'ASvasta', 'apalASa', 'SabarakandaH'
' Frequently Occuring', 'viSAKA', 'rADA', 'kuhanam', 'BUmudgakaRaH', 'kfmiSuktiH'
'Rarely Occuring', 'uttarAzAQA', 'viSveSaH', 'jalakeliH', 'pUta', 'vizaBft'
' Frequently Occuring', 'DanizWA', 'SravizWA', 'anicCita', 'avaruD', 'sADanA'
' Frequently Occuring', 'revatI', 'antyaBam', 'lattayA', 'sunirupa', 'ekatAnaH'
'Rarely Occuring', 'AvegaH', 'saMvegaH', 'kAlI', 'karaSAKA', 'paRaH'
'Rarely Occuring', 'liK', 'pariliK', 'laGu', 'kurumbA', 'parama'
'Not occuring', 'Amuc', 'ucCAdaya', 'yugam', 'paripakva', 'SoBA'
'Not occuring', 'prajAtAntrika', 'janatAntrika', 'gavezaRam', 'dArzada', 'tundakUpI'
'Not occuring', 'prajAtAntrika', 'janatAntrika', 'paYcasaptatitama', 'aDika', 'kArzRyam'
'Not occuring', 'kaRqUya', 'kaz', 'sugamya', 'sunABaH', 'pUrvAnumatiH'
'Not occuring', 'Atmagata', 'svagata', 'biskawI', 'BAvAlInA', 'naKaH'
'Rarely Occuring', 'jyotizaSAstram', 'nakzatravidyA', 'pratiBid', 'kozakam', 'kowwara'
'Not occuring', 'pAzARayugam', 'pAzARakAlaH', 'cAturmAsaH', 'kzuDAturaH', 'nirapa'
'Not occuring', 'patrAdeSaH', 'patrasaNketaH', 'bahirBava', 'panTaH', 'putrABilAzin'
' Frequently Occuring', 'parimARam', 'iyattA', 'pac', 'rIWA', 'amarakozaH'
'Rarely Occuring', 'niryAtakaH', 'niryAta', 'BallukaH', 'mahApApam', 'puzpakabarI'
'Not occuring', 'AyAtakartA', 'AyAtakaH', 'pAYcAlI', 'mahotpalam', 'kanakagOram'
'Not occuring', 'AkarRanam', 'saMSravaRam', 'pApI', 'pAlIBAzA', 'saNketaH'
'Not occuring', 'aniketa', 'asTira', 'uzmaH', 'dohanam', 'lampawa'
'Not occuring', 'vEzRavasampradAyaH', 'vEzRavaH', 'tilvakaH', 'aSabda', 'tArakam'
'Rarely Occuring', 'SEvaH', 'SivaBaktaH', 'kacCapaH', 'praglE', 'snigDa'
'Not occuring', 'trilokanATaH', 'trilokapatiH', 'laharaH', 'navakaH', 'mARavaH'
'Not occuring', 'BIzaRa', 'vikawa', 'antarikza', 'saMvAdaH', 'banDanam'
'Not occuring', 'vyutta', 'Apluta', 'mallikaH', 'dfS', 'parityaj'
'Rarely Occuring', 'yamadUtaH', 'yAmyaH', 'kuRapam', 'gurviRI', 'kramahInatA'
'Not occuring', 'argalA', 'kIlaH', 'nind', 'tilakAlakaH', 'kARqaSAKA'
'Rarely Occuring', 'kIlakaH', 'kaRwakaH', 'anaBIzWa', 'tApaH', 'CAtrAvAsam'
'Rarely Occuring', 'SfNKalA', 'pASaH', 'sUrmiH', 'vAjI', 'niSvAsaH'
'Not occuring', 'rucikara', 'rucikAraka', 'vimocanam', 'arGaM', 'SabdaSAstram'
'Rarely Occuring', 'bahizkAraH', 'bahizkaraRam', 'kAmahIna', 'sUkzmatA', 'Urjasvin'
' Frequently Occuring', 'avyaya', 'akzaya', 'uraBranAdaH', 'vIraRam', 'tantrayantram'
'Not occuring', 'ujjAgf', 'jAgf', 'SanESvaraH', 'upapattiH', 'smeraH'
'Not occuring', 'jAgf', 'cit', 'caraRagranTiH', 'ucCri', 'garalam'
'Rarely Occuring', 'nft', 'ullas', 'upanizad', 'prAiqa', 'vimala'
'Not occuring', 'yAyatya', 'yAyat', 'syandaya', 'Sram', 'SAKAmfgaH'
' Frequently Occuring', 'apa', 'nI', 'udvij', 'vAsudevaH', 'vfjina'
'Not occuring', 'saMyuj', 'yuj', 'prAcIna', 'cakraka', 'nIlapuzpikA'
' Frequently Occuring', 'BI', 'viBI', 'kAdrava', 'viSrAmakAlaH', 'BaYj'
'Not occuring', 'nipuRIBU', 'kuSalIBU', 'samitiH', 'laByam', 'bfhatkAya'
'Not occuring', 'yamajaH', 'yamaH', 'jantara', 'upagrah', 'aBigarj'
'Not occuring', 'laB', 'Ap', 'peSala', 'ojaH', 'vAgyudDam'
'Not occuring', 'vinaS', 'naS', 'dayAsAgara', 'aBImuKa', 'kumBI'
' Frequently Occuring', 'prApyam', 'prAptavyam', 'pracal', 'kendram', 'woparam'
'Not occuring', 'dah', 'jvalaya', 'mahArGatA', 'mfdvIkA', 'viyAta'
' Frequently Occuring', 'nASaya', 'vinASaya', 'yugmakakoSikA', 'tanutrARam', 'hAniH'
'Not occuring', 'prajvalaya', 'dIpaya', 'sUcI', 'vfkzalatAtfRAdividyA', 'atyAcAraH'
'Not occuring', 'aBijval', 'prajval', 'garjAPalaH', 'aByavahf', 'EhalOkika'
'Rarely Occuring', 'nitambaH', 'kawiH', 'AtapABAvaH', 'kEravam', 'praviS'
'Rarely Occuring', 'ullaNGanam', 'atikramaRam', 'somayajYaH', 'tulA', 'BadramadA'
'Not occuring', 'bAzpIBU', 'bAzparUpeRa', 'GawanA', 'apava', 'laG'
'Not occuring', 'dah', 'jval', 'sTAlI', 'karaH', 'abala'
'Rarely Occuring', 'prakASita', 'dIptimat', 'atimUtram', 'alI', 'rAjArham'
'Not occuring', 'aBivfD', 'anuvfD', 'niSAwaH', 'fRacCedaH', 'ramaRa'
'Rarely Occuring', 'dfzwikzepaH', 'dfzwiH', 'yuDvan', 'sunAsIraH', 'vyavahartA'
'Rarely Occuring', 'BrUkuwiH', 'BrUBaNgaH', 'yuj', 'SAKAhIna', 'sADanA'
' Frequently Occuring', 'jAgaraRam', 'jAgaraH', 'kukzimBariH', 'utkIrRa', 'pragamanam'
' Frequently Occuring', 'jAgaraRam', 'prajAgaraH', 'utkawA', 'drava', 'sanDA'
'Not occuring', 'anAgas', 'anaGa', 'avaBAsa', 'pitrya', 'nigrahI'
'Not occuring', 'Brasj', 'nizwap', 'dyoH', 'kakzAprabanDaH', 'aMSumantaH'
'Not occuring', 'utkvaT', 'utsic', 'sannipAtaH', 'yu', 'kollakaHkonvaH'
'Not occuring', 'viprakF', 'prakF', 'ArADaya', 'udGawwita', 'cirakArin'
'Not occuring', 'qAya', 'praqAya', 'lajj', 'kawuta', 'tamasam'
'Not occuring', 'Cid', 'Bid', 'prAntIya', 'pOliPalakaH', 'pratiBA'
'Not occuring', 'Unaya', 'apavah', 'gatiH', 'sahela', 'dOritam'
